timestamp,cpu_load_percent,ram_usage_percent,gpu_load_percent,gpu_temp_c,gpu_power_w
2026-08-16T04:54:53.143400,20.6,95.6,71,70,59.768
2026-08-16T04:54:54.145001,19.5,95.6,73,70,62.184
2026-08-16T04:54:55.146598,19.8,95.5,69,71,59.785
2026-08-16T04:54:56.148183,19.5,95.6,78,72,61.723
2026-08-16T04:54:57.149226,19.1,95.5,66,70,54.34
2026-08-16T04:54:58.150206,18.7,95.6,63,70,57.68
2026-08-16T04:54:59.151316,19,95.5,67,70,58.882
2026-08-16T04:55:00.153700,20.4,95.6,64,70,57.587
2026-08-16T04:55:01.155348,19.2,95.6,65,70,22.438
2026-08-16T04:55:02.156198,19.9,95.5,62,69,61.673
2026-08-16T04:55:03.157015,18.6,95.6,67,70,59.969
2026-08-16T04:55:04.158262,18.8,95.5,63,69,55.003
2026-08-16T04:55:05.159169,19.4,95.6,65,70,57.075
2026-08-16T04:55:06.160318,18.5,95.6,64,70,54.691
2026-08-16T04:55:07.160956,17.7,95.6,59,70,58.476
2026-08-16T04:55:08.162081,15.9,95.5,66,70,56.178
2026-08-16T04:55:09.163631,18.7,95.5,65,71,56.31
2026-08-16T04:55:10.164969,18.1,95.6,63,71,56.648
2026-08-16T04:55:11.166235,17.9,95.7,60,69,79.363
2026-08-16T04:55:12.167286,31.9,96.5,59,70,54.53
2026-08-16T04:55:13.168698,16.3,96.5,62,69,55.266
2026-08-16T04:55:14.170377,20.6,96.4,60,71,55.251
2026-08-16T04:55:15.171735,20.9,96.5,65,69,57.355
2026-08-16T04:55:16.172672,22.3,96.5,67,70,58.118
2026-08-16T04:55:17.173512,20.5,96.5,70,72,59.213
2026-08-16T04:55:18.175040,20.4,96.1,68,71,58.654
2026-08-16T04:55:19.176466,20.6,96.1,58,71,55.699
2026-08-16T04:55:20.177820,18.6,96.1,57,71,51.899
2026-08-16T04:55:21.179523,19.7,96.2,58,69,54.481
2026-08-16T04:55:22.180821,21.7,96.2,59,70,53.972
2026-08-16T04:55:23.181668,18.3,96.2,59,71,52.348
2026-08-16T04:55:24.182879,17.6,96.2,59,69,54.13
2026-08-16T04:55:25.183871,20.2,96.2,62,69,54.422
2026-08-16T04:55:26.184681,19,96.2,63,68,54.906
2026-08-16T04:55:27.185857,19.5,96.2,58,71,58.022
2026-08-16T04:55:28.186964,19.9,97.1,61,70,58.479
2026-08-16T04:55:29.188082,25,97.1,67,70,55.15
2026-08-16T04:55:30.189599,22.4,97.3,61,70,55.123
2026-08-16T04:55:31.190793,24.4,97.3,67,70,56.098
2026-08-16T04:55:32.192232,22,97.8,64,70,54.488
2026-08-16T04:55:33.193401,22.3,98,67,70,56.31
2026-08-16T04:55:34.194382,23,97.2,57,71,67.251
2026-08-16T04:55:35.195482,19.7,97.1,63,70,56.328
2026-08-16T04:55:36.196444,19.5,97.1,68,71,58.671
2026-08-16T04:55:37.197465,19.7,97.1,74,72,60.292
2026-08-16T04:55:38.198669,21.2,97.1,74,70,62.322
2026-08-16T04:55:39.200929,18.4,97,66,71,57.321
2026-08-16T04:55:40.202617,17,97,68,72,56.949
2026-08-16T04:55:41.204591,22.7,97.1,67,71,57.44
2026-08-16T04:55:42.205382,18.5,97.1,65,70,55.743
2026-08-16T04:55:43.206689,20.3,97.2,62,70,56.569
2026-08-16T04:55:44.207829,21.1,97.2,63,70,56.779
2026-08-16T04:55:45.209030,20.5,97.2,62,71,52.795
2026-08-16T04:55:46.210276,17.8,97.2,61,70,53.946
2026-08-16T04:55:47.211077,19,97.2,60,69,55.15
2026-08-16T04:55:48.211948,18.4,97.2,60,70,54.807
2026-08-16T04:55:49.212962,17.8,97.2,57,69,52.698
2026-08-16T04:55:50.213813,17.6,97.2,64,70,67.487
2026-08-16T04:55:51.215333,18.3,97.2,62,69,56.867
2026-08-16T04:55:52.216117,18.4,97.3,61,70,58.01
2026-08-16T04:55:53.217200,16.3,97.2,67,70,57.378
2026-08-16T04:55:54.218448,18.9,97.3,61,69,55.377
2026-08-16T04:55:55.219981,18.6,97.2,64,69,55.639
2026-08-16T04:55:56.220963,23,97.2,65,70,64.985
2026-08-16T04:55:57.221606,19,97.2,61,70,54.864
2026-08-16T04:55:58.223026,21.1,96.8,62,70,56.362
2026-08-16T04:55:59.224291,22.1,96.8,65,71,58.177
2026-08-16T04:56:00.225356,19.6,96.8,62,70,55.47
2026-08-16T04:56:01.226413,20,96.8,59,71,55.3
2026-08-16T04:56:02.227970,20.6,96.8,59,70,54.387
2026-08-16T04:56:03.231327,18.9,96.8,62,70,55.476
2026-08-16T04:56:04.232466,21.1,96.8,61,70,56.107
2026-08-16T04:56:05.234278,20.7,96.8,69,70,58.658
2026-08-16T04:56:06.235138,19.2,96.8,67,71,56.463
2026-08-16T04:56:07.236296,21.7,96.8,68,71,61.303
2026-08-16T04:56:08.237409,21,96.8,64,71,57.53
2026-08-16T04:56:09.239640,20.5,96.8,63,71,57.359
2026-08-16T04:56:10.240562,22.6,96.8,65,71,53.852
2026-08-16T04:56:11.241882,19.9,96,64,71,58.685
2026-08-16T04:56:12.244410,21.3,96,65,72,58.353
2026-08-16T04:56:13.246733,20.9,96,62,69,55.503
2026-08-16T04:56:14.248100,20.1,96,62,71,57.162
2026-08-16T04:56:15.250213,21.6,95.9,69,70,60.286
2026-08-16T04:56:16.251663,21.6,95.9,63,70,61.137
2026-08-16T04:56:17.252336,24.3,96.5,66,70,57.881
2026-08-16T04:56:18.253761,24.6,96.8,63,69,56.128
2026-08-16T04:56:19.254881,24.9,97,68,71,57.351
2026-08-16T04:56:20.256418,24.8,97.3,68,69,57.782
2026-08-16T04:56:21.257345,25.7,97.1,74,70,60.063
2026-08-16T04:56:22.258986,27.6,97,65,71,55.181
2026-08-16T04:56:23.260452,27.7,96.9,56,69,51.217
2026-08-16T04:56:24.262151,26.1,96.7,63,70,55.727
2026-08-16T04:56:25.263314,19.9,96.8,65,71,56.157
2026-08-16T04:56:26.264225,22,96.8,61,70,61.828
2026-08-16T04:56:27.265219,20.6,96.8,65,70,56.99
2026-08-16T04:56:28.266828,20.2,96.7,67,71,57.682
2026-08-16T04:56:29.268479,20.6,96.7,68,72,58.662
2026-08-16T04:56:30.269500,22.7,96.7,64,70,57.256
2026-08-16T04:56:31.270301,23.1,96.7,65,71,57.895
2026-08-16T04:56:32.271232,20.9,96.7,62,70,54.65
2026-08-16T04:56:33.272587,20.1,96.8,59,70,54.654
2026-08-16T04:56:34.273999,22.4,96.7,63,70,56.749
2026-08-16T04:56:35.275469,20.6,96.8,63,70,55.529
2026-08-16T04:56:36.276454,18.6,96.7,49,70,45.991
2026-08-16T04:56:37.277903,19.4,96.7,60,71,54.866
2026-08-16T04:56:38.279160,17.8,96.8,62,70,54.792
2026-08-16T04:56:39.280506,17.8,96.8,60,70,54.413
2026-08-16T04:56:40.281773,16.1,96.7,60,70,64.853
2026-08-16T04:56:41.282762,20.9,96.8,60,70,53.85
2026-08-16T04:56:42.283815,19.3,96.8,59,70,54.284
2026-08-16T04:56:43.284991,17,96.8,59,70,56.422
2026-08-16T04:56:44.285963,19.9,96.8,61,71,54.913
2026-08-16T04:56:45.287718,18.5,96.8,61,70,55.709
2026-08-16T04:56:46.288800,18.8,96.7,61,69,55.923
2026-08-16T04:56:47.290106,17.8,96.5,62,70,56.122
2026-08-16T04:56:48.291022,17.6,96.4,63,70,56.052
2026-08-16T04:56:49.291970,17,96.5,61,70,56.806
2026-08-16T04:56:50.293993,19.8,96.4,63,71,56.491
2026-08-16T04:56:51.295129,17.3,95.6,61,71,53.921
2026-08-16T04:56:52.296013,17.2,95.7,60,70,54.719
2026-08-16T04:56:53.296875,14.9,95.6,59,70,54.127
2026-08-16T04:56:54.297814,16.2,95.6,59,69,54.261
2026-08-16T04:56:55.298888,16.5,95.6,57,70,53.302
2026-08-16T04:56:56.300248,19.5,95.8,56,70,53.022
2026-08-16T04:56:57.301099,15.4,95.9,2,63,19.753
2026-08-16T04:56:58.302524,18.3,95.8,53,69,51.344
2026-08-16T04:56:59.303429,15.9,95.4,57,68,54.194
2026-08-16T04:57:00.304400,14.5,95.4,54,69,50.316
2026-08-16T04:57:01.305260,14.9,95.3,59,69,54.013
2026-08-16T04:57:02.306491,14.7,95.3,53,68,50.756
2026-08-16T04:57:03.307685,15.4,95.3,57,67,65.03
2026-08-16T04:57:04.309083,15.5,95.3,64,69,55.921
2026-08-16T04:57:05.309885,14.6,95.3,59,69,53.57
2026-08-16T04:57:06.311944,14.6,95.4,59,69,53.969
2026-08-16T04:57:07.312902,15.5,95.3,61,70,53.799
2026-08-16T04:57:08.314508,15.5,95.3,60,69,53.93
2026-08-16T04:57:09.315558,14.7,95.3,58,68,52.873
2026-08-16T04:57:10.316373,16.2,95.3,58,68,53.536
2026-08-16T04:57:11.317306,15.9,95.2,56,68,50.658
2026-08-16T04:57:12.318354,15.3,95.2,53,67,50.07
2026-08-16T04:57:13.320176,15.3,94.8,53,67,22.052
2026-08-16T04:57:14.321661,15.2,94.9,55,68,51.822
2026-08-16T04:57:15.323544,16.1,94.8,62,69,55.975
2026-08-16T04:57:16.324334,15.2,94.9,63,70,56.779
2026-08-16T04:57:17.325468,16.3,94.9,62,70,55.271
2026-08-16T04:57:18.326402,18,94.8,61,70,55.19
2026-08-16T04:57:19.327151,16.6,94.9,61,70,57.416
2026-08-16T04:57:20.328586,15,94.9,67,70,57.373
2026-08-16T04:57:21.329468,14.4,94.8,62,70,55.963
2026-08-16T04:57:22.332324,22.2,95.1,64,71,56.581
2026-08-16T04:57:23.333875,21.9,95.3,67,69,44.361
2026-08-16T04:57:24.335051,20.7,95.4,65,68,57.284
2026-08-16T04:57:25.336794,17.5,95.4,62,69,55.436
2026-08-16T04:57:26.337939,18.2,95.4,61,69,53.728
2026-08-16T04:57:27.338757,17.1,95.3,64,70,57.529
2026-08-16T04:57:28.339969,19,95.3,61,69,55.394
2026-08-16T04:57:29.340695,18.8,95.3,64,69,55.495
2026-08-16T04:57:30.341850,18.7,95.3,61,68,53.907
2026-08-16T04:57:31.342721,18.1,95.1,61,70,54.833
2026-08-16T04:57:32.343968,17.7,95.1,64,70,56.683
2026-08-16T04:57:33.344849,19.2,95.1,66,70,58.467
2026-08-16T04:57:34.345948,18.7,95.1,65,71,57.577
2026-08-16T04:57:35.346512,17.2,95.3,61,70,56.336
2026-08-16T04:57:36.347319,16.2,95.2,63,70,57.161
2026-08-16T04:57:37.348272,17.1,95.1,63,70,57.167
2026-08-16T04:57:38.349994,16.6,95.1,61,69,53.396
2026-08-16T04:57:39.350966,14.9,95.1,62,69,55.911
2026-08-16T04:57:40.351726,14.8,95.1,61,69,57.632
2026-08-16T04:57:41.352939,15.3,95.1,63,70,56.043
2026-08-16T04:57:42.353785,14,95.1,57,70,53.091
2026-08-16T04:57:43.354517,14.3,95.1,58,69,53.341
2026-08-16T04:57:44.355185,14,95.1,63,69,58.068
2026-08-16T04:57:45.355851,15.4,95.1,60,69,55.361
2026-08-16T04:57:46.356706,15.8,95.1,60,70,55.216
2026-08-16T04:57:47.357678,21.8,95.2,61,70,54.989
2026-08-16T04:57:48.358386,15.2,95.3,62,69,56.747
2026-08-16T04:57:49.359528,15,95.3,63,68,57.795
2026-08-16T04:57:50.361751,13.9,95.3,62,68,56.844
2026-08-16T04:57:51.362659,16,95.3,68,69,59.277
2026-08-16T04:57:52.363764,13,95.3,67,70,60.619
2026-08-16T04:57:53.364758,14.8,95.3,70,70,62.299
2026-08-16T04:57:54.365885,16.3,95.3,67,69,56.152
2026-08-16T04:57:55.367089,18.4,95.3,70,69,62.38
2026-08-16T04:57:56.367920,18.9,95.3,62,70,55.863
2026-08-16T04:57:57.369063,18.6,95.3,66,69,58.302
2026-08-16T04:57:58.370116,15.7,95.3,63,69,56.617
2026-08-16T04:57:59.371103,15.5,95.3,63,70,37.567
2026-08-16T04:58:00.372392,16.6,95.4,67,70,69.205
2026-08-16T04:58:01.373600,15.8,95.4,62,70,56.129
2026-08-16T04:58:02.374496,15.4,95.4,64,69,56.85
2026-08-16T04:58:03.375448,17.2,95.4,68,70,56.246
2026-08-16T04:58:04.376412,15.6,95.3,61,69,56.545
2026-08-16T04:58:05.377398,15.7,95.4,63,69,57.12
2026-08-16T04:58:06.378405,19.8,95.5,70,70,98.551
2026-08-16T04:58:07.379712,16.9,95.5,65,69,58.597
2026-08-16T04:58:08.381038,17.4,95.5,65,70,56.597
2026-08-16T04:58:09.382439,16.5,95.5,68,69,61.896
2026-08-16T04:58:10.383747,18.7,95.5,62,70,58.12
2026-08-16T04:58:11.385160,17.4,95.6,62,69,56.985
2026-08-16T04:58:12.386229,17.1,95.6,68,70,59.687
2026-08-16T04:58:13.387414,18.1,95.6,66,69,55.543
2026-08-16T04:58:14.388557,17,95.6,65,70,56.433
2026-08-16T04:58:15.390372,16.9,95.6,67,69,57.589
2026-08-16T04:58:16.392231,15.4,95.6,65,69,55.07
2026-08-16T04:58:17.393736,15.1,95.5,63,71,56.595
2026-08-16T04:58:18.394875,15.5,95.5,64,69,57.43
2026-08-16T04:58:19.395988,16.5,95.6,61,69,54.285
2026-08-16T04:58:20.396657,14.2,95.6,62,69,67.645
2026-08-16T04:58:21.397272,15.8,95.5,62,69,56.489
2026-08-16T04:58:22.398012,14.9,95.5,63,68,56.611
2026-08-16T04:58:23.399338,14.5,95.5,64,69,55.997
2026-08-16T04:58:24.400456,16.4,95.5,61,69,55.82
2026-08-16T04:58:25.401566,15.2,95.5,63,69,55.95
2026-08-16T04:58:26.403227,14.5,95.5,60,68,55.531
2026-08-16T04:58:27.404394,17.6,95.5,60,68,55.677
2026-08-16T04:58:28.405117,15.2,95.5,64,68,56.159
2026-08-16T04:58:29.407174,16.1,95.5,62,68,56.21
2026-08-16T04:58:30.408690,15.4,95.5,64,68,56.071
2026-08-16T04:58:31.409745,16.7,95.4,64,69,56.26
2026-08-16T04:58:32.410859,16.7,95.4,65,70,57.808
2026-08-16T04:58:33.412632,15.2,95.5,65,69,56.978
2026-08-16T04:58:34.414422,16.2,95.4,64,69,56.394
2026-08-16T04:58:35.415783,17.8,95.5,64,69,55.684
2026-08-16T04:58:36.416612,18.1,95.4,65,69,62.761
2026-08-16T04:58:37.417892,16.8,95.4,62,68,63.415
2026-08-16T04:58:38.418651,17.2,95.4,63,69,55.382
2026-08-16T04:58:39.420935,16.3,95.4,68,69,56.212
2026-08-16T04:58:40.421934,16.5,95.4,63,68,55.274
2026-08-16T04:58:41.422814,16.4,95.4,65,69,58.504
2026-08-16T04:58:42.423988,17.4,95.4,66,70,57.475
2026-08-16T04:58:43.425127,17,95.4,68,70,58.098
2026-08-16T04:58:44.427065,15.8,95.4,68,70,59.975
2026-08-16T04:58:45.428022,16.4,95.4,70,69,57.449
2026-08-16T04:58:46.428861,16.8,95.4,66,69,57.12
2026-08-16T04:58:47.429991,15.4,95.4,67,69,55.949
2026-08-16T04:58:48.431847,16,95.4,63,69,56.137
2026-08-16T04:58:49.432726,18.2,96.3,63,68,55.749
2026-08-16T04:58:50.433760,19.2,96.7,65,68,49.149
2026-08-16T04:58:51.435544,18.1,96.6,65,68,55.616
2026-08-16T04:58:52.436383,15.3,96.7,55,68,49.074
2026-08-16T04:58:53.437264,20.6,97.6,68,69,59.238
2026-08-16T04:58:54.439344,18.6,96.5,60,69,52.773
2026-08-16T04:58:55.440708,19.2,96.7,60,68,51.862
2026-08-16T04:58:56.441628,21.7,96.7,80,70,65.796
2026-08-16T04:58:57.443284,17.7,96.8,63,70,54.979
2026-08-16T04:58:58.444101,22.1,96.8,63,70,54.919
2026-08-16T04:58:59.445430,18.8,96.7,60,70,55.833
2026-08-16T04:59:00.447051,18.7,96.7,58,70,53.093
2026-08-16T04:59:01.447815,16.8,96.7,61,70,54.619
2026-08-16T04:59:02.448746,17.5,96.7,60,71,64.386
2026-08-16T04:59:03.449562,18.2,96.7,59,71,57.351
2026-08-16T04:59:04.450786,16.9,96.7,60,70,55.209
2026-08-16T04:59:05.451865,17.3,96.6,65,68,55.363
2026-08-16T04:59:06.453077,16.6,96.6,59,69,52.84
2026-08-16T04:59:07.453866,17.1,96.5,62,69,54.786
2026-08-16T04:59:08.454955,15.4,96.5,60,69,55.193
2026-08-16T04:59:09.456003,15.3,96.5,61,69,53.893
2026-08-16T04:59:10.456988,14.4,96.5,60,69,54.229
2026-08-16T04:59:11.458057,14.2,96.5,65,71,61.612
2026-08-16T04:59:12.459407,14.6,96.5,60,69,54.331
2026-08-16T04:59:13.460970,12.9,96.5,59,70,64.908
2026-08-16T04:59:14.461902,15.9,96.5,58,69,56.58
2026-08-16T04:59:15.463093,15.3,96.5,59,69,54.631
2026-08-16T04:59:16.464204,18.7,96.5,60,68,52.659
2026-08-16T04:59:17.465295,16.8,96.5,62,69,53.175
2026-08-16T04:59:18.466099,22.6,96.8,63,70,54.116
2026-08-16T04:59:19.467296,19.2,96.4,63,70,56.967
2026-08-16T04:59:20.469299,25.6,96.8,66,69,53.44
2026-08-16T04:59:21.470946,21.5,96.8,59,69,53.932
2026-08-16T04:59:22.471891,20.5,95.9,61,69,53.882
2026-08-16T04:59:23.472887,19.5,95.7,60,69,50.437
2026-08-16T04:59:24.473676,18.8,95.7,59,68,52.452
2026-08-16T04:59:25.474460,17,95.7,61,68,51.881
2026-08-16T04:59:26.475109,16.3,95.6,61,68,52.072
2026-08-16T04:59:27.476719,24.6,96.1,61,69,52.097
2026-08-16T04:59:28.483334,21,96.1,97,75,82.314
2026-08-16T04:59:29.484773,26,96.4,72,70,55.161
2026-08-16T04:59:30.486414,22.6,96.4,67,70,57.749
2026-08-16T04:59:31.487595,24.7,96.4,67,70,58.101
2026-08-16T04:59:32.489057,26.9,96.4,63,69,60.406
2026-08-16T04:59:33.491912,19.2,96.2,63,69,54.99
2026-08-16T04:59:34.493240,20.7,96.2,66,71,54.485
2026-08-16T04:59:35.494560,21.1,96.2,62,71,54.932
2026-08-16T04:59:36.495618,19.5,96.2,62,69,54.069
2026-08-16T04:59:37.496498,23.6,96.4,65,70,54.837
2026-08-16T04:59:38.497773,22.4,96.3,66,70,61.189
2026-08-16T04:59:39.498708,22.9,96.3,64,70,53.829
2026-08-16T04:59:40.500780,20.7,96.3,61,70,54.303
2026-08-16T04:59:41.501843,21.3,96.2,66,72,58.916
2026-08-16T04:59:42.502449,19.9,96.2,66,71,55.637
2026-08-16T04:59:43.503511,20.6,96.4,65,70,56.211
2026-08-16T04:59:44.505460,21.8,96.4,69,72,57.223
2026-08-16T04:59:45.506148,28.9,96.4,67,71,58.391
2026-08-16T04:59:46.507284,19,96.4,67,71,57.937
2026-08-16T04:59:47.508657,21.6,96.4,66,71,58.534
2026-08-16T04:59:48.509509,25.9,96.4,71,71,60.226
2026-08-16T04:59:49.510432,20.1,96.4,75,72,64.597
2026-08-16T04:59:50.511443,21.6,96.5,73,72,64.396
2026-08-16T04:59:51.512622,20,96.5,74,73,62.419
2026-08-16T04:59:52.513649,18.7,96.4,83,73,69.102
2026-08-16T04:59:53.514621,21.6,96.5,81,74,69.17
2026-08-16T04:59:54.516163,20.5,96.5,80,74,69.544
2026-08-16T04:59:55.518244,21.9,96.5,71,73,62.879
2026-08-16T04:59:56.519409,22.7,96.5,59,69,50.274
2026-08-16T04:59:57.520455,25.1,96.5,80,73,61.658
2026-08-16T04:59:58.522739,21.8,96.5,68,73,59.405
2026-08-16T04:59:59.524168,20,96.5,64,70,56.714
2026-08-16T05:00:00.525867,21.3,97.4,63,70,55.683
2026-08-16T05:00:01.526747,21.2,97.1,56,70,54.387
2026-08-16T05:00:02.527810,21.3,97.1,62,70,56.631
2026-08-16T05:00:03.529589,19.5,97,62,71,53.523
2026-08-16T05:00:04.530758,23.7,97,60,70,53.482
2026-08-16T05:00:05.531977,21.5,97,61,70,53.009
2026-08-16T05:00:06.533379,20.4,96.5,61,72,54.521
2026-08-16T05:00:07.534442,23.2,96.7,61,69,47.578
2026-08-16T05:00:08.535660,22,96.7,79,74,54.469
2026-08-16T05:00:09.536771,22.7,96.7,72,72,59.061
2026-08-16T05:00:10.537783,18.6,96.4,59,71,51.784
2026-08-16T05:00:11.538511,16.2,96.2,58,71,53.848
2026-08-16T05:00:12.539207,17,96.2,59,70,52.582
2026-08-16T05:00:13.540576,14.6,96.2,57,70,48.842
2026-08-16T05:00:14.541787,18.6,96.4,63,71,55.186
2026-08-16T05:00:15.543066,23.2,96.4,62,72,54.114
2026-08-16T05:00:16.544358,18.5,96.5,60,72,55.18
2026-08-16T05:00:17.545000,19.5,96.5,61,72,53.807
2026-08-16T05:00:18.546082,21.2,96.4,60,72,54.085
2026-08-16T05:00:19.547195,20.7,96.5,80,73,65.274
2026-08-16T05:00:20.548228,19.5,96.3,60,72,63.51
2026-08-16T05:00:21.549439,17.7,96,63,71,59.869
2026-08-16T05:00:22.550663,17.5,96.1,56,70,51.311
2026-08-16T05:00:23.551871,20.5,96.1,57,71,51.663
2026-08-16T05:00:24.552707,22.4,97.2,57,71,51.034
2026-08-16T05:00:25.553975,21.3,97.3,57,70,50.885
2026-08-16T05:00:26.555475,20.5,97.5,60,70,51.055
2026-08-16T05:00:27.556837,16.4,97.4,58,70,51.361
2026-08-16T05:00:28.558363,27.2,97.6,60,70,52.571
2026-08-16T05:00:29.559774,16.7,96.6,61,69,54.08
2026-08-16T05:00:30.561430,19.5,96.4,61,68,53.1
2026-08-16T05:00:31.562409,18.4,96.5,62,69,56.418
2026-08-16T05:00:32.563235,16.4,96.4,64,68,54.772
2026-08-16T05:00:33.564406,16.5,96.4,64,68,55.449
2026-08-16T05:00:34.565717,18,96.4,62,69,55.837
2026-08-16T05:00:35.567200,16.7,96.4,62,68,55.773
2026-08-16T05:00:36.568414,19,96.3,64,68,55.761
2026-08-16T05:00:37.570114,22.3,96.3,59,68,54.551
2026-08-16T05:00:38.571327,18.8,96.3,57,67,51.971
2026-08-16T05:00:39.572580,16.1,96.3,57,68,52.424
2026-08-16T05:00:40.574489,17.7,96.3,56,68,50.039
2026-08-16T05:00:41.575238,14.5,96.3,55,68,51.862
2026-08-16T05:00:42.576459,14.5,96.4,57,67,51.291
2026-08-16T05:00:43.577705,15,96.3,57,67,51.388
2026-08-16T05:00:44.578869,15.4,96.4,55,67,50.952
2026-08-16T05:00:45.580114,14.4,96.4,56,67,51.378
2026-08-16T05:00:46.581516,18.4,96.4,57,66,51.458
2026-08-16T05:00:47.582700,13.3,96.4,56,66,52.692
2026-08-16T05:00:48.583822,19.1,96.5,56,66,51.142
2026-08-16T05:00:49.585149,14.6,96.5,56,66,51.176
2026-08-16T05:00:50.586396,15.2,96.5,57,66,51.047
2026-08-16T05:00:51.587136,15.5,96.5,56,66,51.003
2026-08-16T05:00:52.588077,15.2,96.5,57,66,51.559
2026-08-16T05:00:53.589118,15.1,96.5,56,66,53.69
2026-08-16T05:00:54.591189,16.5,96.3,56,67,52.259
2026-08-16T05:00:55.592328,14.5,96.2,56,68,51.107
2026-08-16T05:00:56.593541,13.9,96.2,56,67,51.801
2026-08-16T05:00:57.594412,15.3,95.4,56,66,51.037
2026-08-16T05:00:58.595936,14.1,95.4,56,68,50.898
2026-08-16T05:00:59.597199,15.4,95.4,56,68,50.823
2026-08-16T05:01:00.597938,17.1,95.5,56,67,50.344
2026-08-16T05:01:01.599477,15,95.4,56,66,50.681
2026-08-16T05:01:02.601115,13.7,95.4,56,67,52.366
2026-08-16T05:01:03.602022,15,95.4,56,67,50.83
2026-08-16T05:01:04.603415,15.1,95.4,56,67,50.919
2026-08-16T05:01:05.604227,15.5,95.4,56,67,51.069
2026-08-16T05:01:06.605474,14.7,95.4,56,67,50.968
2026-08-16T05:01:07.606375,14.4,95.4,55,66,50.776
2026-08-16T05:01:08.608021,13.8,95.4,57,66,50.997
2026-08-16T05:01:09.609172,14.7,95.4,57,65,51.032
2026-08-16T05:01:10.610431,15.1,95.4,59,66,50.888
2026-08-16T05:01:11.611216,14.1,95.4,55,66,50.001
2026-08-16T05:01:12.612217,13.9,95.4,60,66,51.854
2026-08-16T05:01:13.613357,14.9,95.7,54,68,49.676
2026-08-16T05:01:14.614395,17.4,95.9,51,66,52.337
2026-08-16T05:01:15.615818,15.5,95.9,50,67,51.971
2026-08-16T05:01:16.617013,13.8,95.9,50,66,52.494
2026-08-16T05:01:16.617014,16.7,95.9,50,66,52.128
